Model,alias_factor,alias_mode,N,Total Bound,Random Baseline,B,P,m_alias,R_hat_hG,eps_loss_hat,eta_hat,KL_M_Som_bits,t_proxy_risk,t_reconstruction_gap,t_mismatch,t_sparse_complexity,t_concentration,asymptotic_floor,top_k,alpha,delta,calibration_tokens,extrapolated,Crossing N
GPT-2 Small,16,token_hash,2000.0,173.13005461201737,15.617036934287741,16.617036934287743,390109,393216,7.386573791503906,0.21573969721794128,0.013500000350177288,0.2532300055027008,7.386573791503906,0.21573969721794128,0.22433000443179346,164.75341313693121,0.5499979819325026,7.826643493153641,64,0.5,0.05,2240000,False,
GPT-2 Small,32,token_hash,2000.0,241.93475441318495,15.617036934287741,16.617036934287743,778095,786432,7.3866658210754395,0.21573969721794128,0.04749999940395355,0.2532300055027008,7.3866658210754395,0.21573969721794128,0.789309244474142,232.99304166848492,0.5499979819325026,8.391714762767522,64,0.5,0.05,2240000,False,
GPT-2 Small,1,token_hash,3008.0,41.633238555251864,15.617036934287741,16.617036934287743,24510,24576,7.353982925415039,0.21493341028690338,0.0016622340772300959,0.250510573387146,7.353982925415039,0.21493341028690338,0.02762140505476421,33.58822690982352,0.44847390467163917,7.596537740756706,64,0.5,0.05,2240000,False,
GPT-2 Small,2,token_hash,3008.0,55.56065981314373,15.617036934287741,16.617036934287743,48975,49152,7.353982925415039,0.21493341028690338,0.002659574383869767,0.250510573387146,7.353982925415039,0.21493341028690338,0.04419424576624949,47.4990753270039,0.44847390467163917,7.613110581468192,64,0.5,0.05,2240000,False,
GPT-2 Small,4,token_hash,3008.0,75.26163731564533,15.617036934287741,16.617036934287743,97848,98304,7.353981971740723,0.21493341028690338,0.004321808461099863,0.250510573387146,7.353981971740723,0.21493341028690338,0.0718156508210137,67.17243237812505,0.44847390467163917,7.64073103284864,64,0.5,0.05,2240000,False,
GPT-2 Small,8,token_hash,3008.0,103.1117503684709,15.617036934287741,16.617036934287743,195427,196608,7.353979110717773,0.21493341028690338,0.005984042771160603,0.250510573387146,7.353979110717773,0.21493341028690338,0.09943705974473331,94.99492688304984,0.44847390467163917,7.66834958074941,64,0.5,0.05,2240000,False,
GPT-2 Small,16,token_hash,3008.0,142.60757948641185,15.617036934287741,16.617036934287743,390109,393216,7.3539838790893555,0.21493341028690338,0.014960106462240219,0.250510573387146,7.3539838790893555,0.21493341028690338,0.24859264162392247,134.34159565074003,0.44847390467163917,7.817509931000181,64,0.5,0.05,2240000,False,
GPT-2 Small,32,token_hash,3008.0,198.7648238748993,15.617036934287741,16.617036934287743,778095,786432,7.354188442230225,0.21493341028690338,0.04587765783071518,0.250510573387146,7.354188442230225,0.21493341028690338,0.7623507346316094,189.98487738307892,0.44847390467163917,8.331472587148738,64,0.5,0.05,2240000,False,
GPT-2 Small,1,token_hash,4000.0,37.117499965371145,15.617036934287741,16.617036934287743,24510,24576,7.362049579620361,0.21460123360157013,0.001500000013038516,0.2518063187599182,7.362049579620361,0.21460123360157013,0.024925555618093117,29.12701629386773,0.3889073026633888,7.601576368840025,64,0.5,0.05,2240000,False,
GPT-2 Small,2,token_hash,4000.0,49.19316302855334,15.617036934287741,16.617036934287743,48975,49152,7.362049579620361,0.21460123360157013,0.0022499999031424522,0.2518063187599182,7.362049579620361,0.21460123360157013,0.03738833149266197,41.190216581175356,0.3889073026633888,7.614039144714593,64,0.5,0.05,2240000,False,
GPT-2 Small,4,token_hash,4000.0,66.27426207002469,15.617036934287741,16.617036934287743,97848,98304,7.362048625946045,0.21460123360157013,0.0035000001080334187,0.2518063187599182,7.362048625946045,0.21460123360157013,0.05815963106520241,58.25054527674848,0.3889073026633888,7.634809490612818,64,0.5,0.05,2240000,False,
GPT-2 Small,8,token_hash,4000.0,90.43458462495055,15.617036934287741,16.617036934287743,195427,196608,7.362044811248779,0.21460123360157013,0.005499999970197678,0.2518063187599182,7.362044811248779,0.21460123360157013,0.09139370264335629,82.37763757479345,0.3889073026633888,7.668039747493705,64,0.5,0.05,2240000,False,
GPT-2 Small,16,token_hash,4000.0,124.69645038555039,15.617036934287741,16.617036934287743,390109,393216,7.3620476722717285,0.21460123360157013,0.014000000432133675,0.2518063187599182,7.3620476722717285,0.21460123360157013,0.23263852426080964,116.4982556527529,0.3889073026633888,7.809287430134108,64,0.5,0.05,2240000,False,
GPT-2 Small,32,token_hash,4000.0,173.4769132210924,15.617036934287741,16.617036934287743,778095,786432,7.362215518951416,0.21460123360157013,0.04574999958276749,0.2518063187599182,7.362215518951416,0.21460123360157013,0.7602294328104962,164.7509597330655,0.3889073026633888,8.337046185363482,64,0.5,0.05,2240000,False,
GPT-2 Small,1,token_hash,5008.0,33.977045753362155,15.617036934287741,16.617036934287743,24510,24576,7.364023685455322,0.21436341106891632,0.0011980830458924174,0.2524661421775818,7.364023685455322,0.21436341106891632,0.019908590223938257,26.031178746255765,0.34757132035821553,7.598295686748177,64,0.5,0.05,2240000,False,
GPT-2 Small,2,token_hash,5008.0,44.768033017686065,15.617036934287741,16.617036934287743,48975,49152,7.364023685455322,0.21436341106891632,0.001797124627046287,0.2524661421775818,7.364023685455322,0.21436341106891632,0.029862886303146235,36.81221171450047,0.34757132035821553,7.608249982827385,64,0.5,0.05,2240000,False,
GPT-2 Small,4,token_hash,5008.0,60.031651204562166,15.617036934287741,16.617036934287743,97848,98304,7.364022254943848,0.21436341106891632,0.002795527223497629,0.2524661421775818,7.364022254943848,0.21436341106891632,0.04645337912366697,52.05924083906752,0.34757132035821553,7.624839045136431,64,0.5,0.05,2240000,False,
GPT-2 Small,8,token_hash,5008.0,81.62751394051823,15.617036934287741,16.617036934287743,195427,196608,7.364019870758057,0.21436341106891632,0.00479233218356967,0.2524661421775818,7.364019870758057,0.21436341106891632,0.07963436089575303,73.62192497743729,0.34757132035821553,7.658017642722726,64,0.5,0.05,2240000,False,
GPT-2 Small,16,token_hash,5008.0,112.2708553031131,15.617036934287741,16.617036934287743,390109,393216,7.364023685455322,0.21436341106891632,0.013777955435216427,0.2524661421775818,7.364023685455322,0.21436341106891632,0.2289487943459619,104.11594809188468,0.34757132035821553,7.807335890870201,64,0.5,0.05,2240000,False,
GPT-2 Small,32,token_hash,5008.0,155.94259599382738,15.617036934287741,16.617036934287743,778095,786432,7.364233016967773,0.21436341106891632,0.04672523960471153,0.2524661421775818,7.364233016967773,0.21436341106891632,0.7764350322749359,147.23999321315753,0.34757132035821553,8.355031460311626,64,0.5,0.05,2240000,False,
GPT-2 Small,1,token_hash,6000.0,31.690261856868236,15.617036934287741,16.617036934287743,24510,24576,7.355221271514893,0.21600334346294403,0.0011666666250675917,0.2533789277076721,7.355221271514893,0.21600334346294403,0.019386542398749002,23.782109216569168,0.3175414829224813,7.5906111573765855,64,0.5,0.05,2240000,False,
GPT-2 Small,2,token_hash,6000.0,41.5509026246798,15.617036934287741,16.617036934287743,48975,49152,7.355222225189209,0.21600334346294403,0.0018333332845941186,0.2533789277076721,7.355222225189209,0.21600334346294403,0.030464566902959532,33.63167100620221,0.3175414829224813,7.6016901355551125,64,0.5,0.05,2240000,False,
GPT-2 Small,4,token_hash,6000.0,55.49998826477734,15.617036934287741,16.617036934287743,97848,98304,7.355221271514893,0.21600334346294403,0.003000000026077032,0.2533789277076721,7.355221271514893,0.21600334346294403,0.049851111236186234,47.56137105564084,0.3175414829224813,7.6210757262140225,64,0.5,0.05,2240000,False,
GPT-2 Small,8,token_hash,6000.0,75.23290736757679,15.617036934287741,16.617036934287743,195427,196608,7.355217933654785,0.21600334346294403,0.004999999888241291,0.2533789277076721,7.355217933654785,0.21600334346294403,0.08308518281434012,67.26105942472223,0.3175414829224813,7.654306459932069,64,0.5,0.05,2240000,False,
GPT-2 Small,16,token_hash,6000.0,103.25844907086021,15.617036934287741,16.617036934287743,390109,393216,7.355221271514893,0.21600334346294403,0.014999999664723873,0.2533789277076721,7.355221271514893,0.21600334346294403,0.24925554844302036,95.12042742451688,0.3175414829224813,7.820480163420857,64,0.5,0.05,2240000,False,
GPT-2 Small,32,token_hash,6000.0,143.19962374242368,15.617036934287741,16.617036934287743,778095,786432,7.355404853820801,0.21600334346294403,0.04766666516661644,0.2533789277076721,7.355404853820801,0.21600334346294403,0.7920787356079924,134.51859532660947,0.3175414829224813,8.363486932891737,64,0.5,0.05,2240000,False,
GPT-2 Small,1,token_hash,7008.0,29.884620762301846,15.617036934287741,16.617036934287743,24510,24576,7.348682880401611,0.2153952568769455,0.0012842465657740831,0.25271180272102356,7.348682880401611,0.2153952568769455,0.021340372616200132,22.005383813313816,0.2938184390932705,7.585418509894757,64,0.5,0.05,2240000,False,
GPT-2 Small,2,token_hash,7008.0,39.00782130122298,15.617036934287741,16.617036934287743,48975,49152,7.348682880401611,0.2153952568769455,0.0018550228560343385,0.25271180272102356,7.348682880401611,0.2153952568769455,0.030824983312670536,31.119099741538484,0.2938184390932705,7.594903120591227,64,0.5,0.05,2240000,False,
GPT-2 Small,4,token_hash,7008.0,51.915822797864244,15.617036934287741,16.617036934287743,97848,98304,7.348681926727295,0.2153952568769455,0.0029965753201395273,0.25271180272102356,7.348681926727295,0.2153952568769455,0.049794202771133646,44.0081329723956,0.2938184390932705,7.613871386375374,64,0.5,0.05,2240000,False,
GPT-2 Small,8,token_hash,7008.0,70.17934262988122,15.617036934287741,16.617036934287743,195427,196608,7.348680019378662,0.2153952568769455,0.0051369862630963326,0.25271180272102356,7.348680019378662,0.2153952568769455,0.08536149046480053,62.23608742406754,0.2938184390932705,7.649436766720408,64,0.5,0.05,2240000,False,
GPT-2 Small,16,token_hash,7008.0,96.13284896549729,15.617036934287741,16.617036934287743,390109,393216,7.348684310913086,0.2153952568769455,0.015696346759796143,0.25271180272102356,7.348684310913086,0.2153952568769455,0.26082677384092023,88.01412418477307,0.2938184390932705,7.8249063416309514,64,0.5,0.05,2240000,False,
GPT-2 Small,32,token_hash,7008.0,133.13791410624023,15.617036934287741,16.617036934287743,778095,786432,7.348851680755615,0.2153952568769455,0.04880136996507645,0.25271180272102356,7.348851680755615,0.2153952568769455,0.8109341671535159,124.4689145623609,0.2938184390932705,8.375181104786076,64,0.5,0.05,2240000,False,
GPT-2 Small,1,token_hash,8000.0,28.459874233440097,15.617036934287741,16.617036934287743,24510,24576,7.349539279937744,0.21657679975032806,0.0013749999925494194,0.2528855800628662,7.349539279937744,0.21657679975032806,0.022848425660839073,20.595910737124935,0.2749989909662513,7.588964505348911,64,0.5,0.05,2240000,False,
GPT-2 Small,2,token_hash,8000.0,37.0002306091931,15.617036934287741,16.617036934287743,48975,49152,7.349539279937744,0.21657679975032806,0.0020000000949949026,0.2528855800628662,7.349539279937744,0.21657679975032806,0.03323407544710929,29.12588146309167,0.2749989909662513,7.599350155135181,64,0.5,0.05,2240000,False,
GPT-2 Small,4,token_hash,8000.0,49.08447601480788,15.617036934287741,16.617036934287743,97848,98304,7.349539279937744,0.21657679975032806,0.0032500000670552254,0.2528855800628662,7.349539279937744,0.21657679975032806,0.05400537115069432,41.189355573002864,0.2749989909662513,7.6201214508387665,64,0.5,0.05,2240000,False,
GPT-2 Small,8,token_hash,8000.0,66.18021541028779,15.617036934287741,16.617036934287743,195427,196608,7.349536895751953,0.21657679975032806,0.005375000182539225,0.2528855800628662,7.349536895751953,0.21657679975032806,0.08931657655505766,58.249786147264196,0.2749989909662513,7.655430272057339,64,0.5,0.05,2240000,False,
GPT-2 Small,16,token_hash,8000.0,90.48369615004545,15.617036934287741,16.617036934287743,390109,393216,7.349541187286377,0.21657679975032806,0.01600000075995922,0.2528855800628662,7.349541187286377,0.21657679975032806,0.2658726035768743,82.37670656846561,0.2749989909662513,7.83199059061358,64,0.5,0.05,2240000,False,
GPT-2 Small,32,token_hash,8000.0,125.14994427104958,15.617036934287741,16.617036934287743,778095,786432,7.349689960479736,0.21657679975032806,0.048875000327825546,0.2528855800628662,7.349689960479736,0.21657679975032806,0.8121576856108026,116.49652083424246,0.2749989909662513,8.378424445840867,64,0.5,0.05,2240000,False,
GPT-2 Small,1,token_hash,9008.0,27.262551916464368,15.617036934287741,16.617036934287743,24510,24576,7.353870391845703,0.2161576896905899,0.001443161629140377,0.25290024280548096,7.353870391845703,0.2161576896905899,0.023981070093572514,19.409386384754622,0.25915638007987934,7.594009151629866,64,0.5,0.05,2240000,False,
GPT-2 Small,2,token_hash,9008.0,35.31033702995293,15.617036934287741,16.617036934287743,48975,49152,7.353870391845703,0.2161576896905899,0.0019982238300144672,0.25290024280548096,7.353870391845703,0.2161576896905899,0.03320455918632431,27.447948009150437,0.25915638007987934,7.603232640722617,64,0.5,0.05,2240000,False,
GPT-2 Small,4,token_hash,9008.0,46.6991296218183,15.617036934287741,16.617036934287743,97848,98304,7.353870391845703,0.2161576896905899,0.0032193604856729507,0.25290024280548096,7.353870391845703,0.2161576896905899,0.053496232095213946,38.816448928106915,0.25915638007987934,7.623524313631507,64,0.5,0.05,2240000,False,
GPT-2 Small,8,token_hash,9008.0,62.81176212271782,15.617036934287741,16.617036934287743,195427,196608,7.353869438171387,0.2161576896905899,0.005328597035259008,0.25290024280548096,7.353869438171387,0.2161576896905899,0.0885454937428351,54.89403312103313,0.25915638007987934,7.658572621604812,64,0.5,0.05,2240000,False,
GPT-2 Small,16,token_hash,9008.0,85.7276734302134,15.617036934287741,16.617036934287743,390109,393216,7.353869438171387,0.2161576896905899,0.016096802428364754,0.25290024280548096,7.353869438171387,0.2161576896905899,0.26748116047606973,77.63100876179548,0.25915638007987934,7.8375082883380465,64,0.5,0.05,2240000,False,
GPT-2 Small,32,token_hash,9008.0,118.42621176941216,15.617036934287741,16.617036934287743,778095,786432,7.354040145874023,0.2161576896905899,0.04884546995162964,0.25290024280548096,7.354040145874023,0.2161576896905899,0.8116669782588718,109.7851905755088,0.25915638007987934,8.381864813823485,64,0.5,0.05,2240000,False,
GPT-2 Small,1,token_hash,10000.0,26.263931589857872,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,18.42154258669166,0.2459665750177554,7.596422428148456,64,0.5,0.05,2240000,False,
GPT-2 Small,2,token_hash,10000.0,33.90167786349035,15.617036934287741,16.617036934287743,48975,49152,7.358923435211182,0.2158968448638916,0.0017999999690800905,0.2532421946525574,7.358923435211182,0.2158968448638916,0.02991066596792066,26.0509803424296,0.2459665750177554,7.604730946042994,64,0.5,0.05,2240000,False,
GPT-2 Small,4,token_hash,10000.0,44.71650268093653,15.617036934287741,16.617036934287743,97848,98304,7.358923435211182,0.2158968448638916,0.0032999999821186066,0.2532421946525574,7.358923435211182,0.2158968448638916,0.05483622158601378,36.84087960425769,0.2459665750177554,7.629656501661087,64,0.5,0.05,2240000,False,
GPT-2 Small,8,token_hash,10000.0,60.0107100263974,15.617036934287741,16.617036934287743,195427,196608,7.358922004699707,0.2158968448638916,0.005400000140070915,0.2532421946525574,7.358922004699707,0.2158968448638916,0.08973200177271738,52.10019260004333,0.2459665750177554,7.664550851336316,64,0.5,0.05,2240000,False,
GPT-2 Small,16,token_hash,10000.0,81.76330085532234,15.617036934287741,16.617036934287743,390109,393216,7.358922004699707,0.2158968448638916,0.015799999237060547,0.2532421946525574,7.358922004699707,0.2158968448638916,0.26254917088395324,73.67996625985703,0.2459665750177554,7.837368020447552,64,0.5,0.05,2240000,False,
GPT-2 Small,32,token_hash,10000.0,112.82620954506464,15.617036934287741,16.617036934287743,778095,786432,7.359102249145508,0.2158968448638916,0.04859999939799309,0.2532421946525574,7.359102249145508,0.2158968448638916,0.8075879850028133,104.19765589103467,0.2459665750177554,8.382587079012213,64,0.5,0.05,2240000,False,
GPT-2 Small,1,token_hash,10235.0,26.048380098504012,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,18.208831241905237,0.24312642845031562,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,10475.0,25.83577243285742,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,17.99902493443068,0.240325070278285,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,10720.0,25.62614235540528,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,17.792156981894347,0.23756294536247818,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,10971.0,25.418702558334775,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,17.587450450197696,0.23482967998862384,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,11228.0,25.213552917993,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,17.385003899698486,0.23212659014605963,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,11491.0,25.010780126952017,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,17.18490288069131,0.22945481811224988,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,11760.0,24.810458642071065,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,16.98722086897798,0.22681534494462952,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,12036.0,24.61194469239234,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,16.79132257604664,0.2241996881972431,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,12318.0,24.416046051746793,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,16.59800513234991,0.22161849124842603,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,12606.0,24.222803177122554,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,16.407308461807112,0.21907228716698354,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,12901.0,24.03161077795807,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,16.21863524927779,0.21655310053182295,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,13204.0,23.84194235918877,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,16.03146593689433,0.21405399414598497,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,13513.0,23.655126119869514,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,15.847111223113645,0.211592468607414,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,13829.0,23.47059088867077,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,15.665007462465947,0.20916099805636876,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,14153.0,23.287837833349226,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,15.4846623954144,0.206753009786371,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,14485.0,23.106969761036524,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,15.306177474484747,0.20436985840332142,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,14824.0,22.928593981903244,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,15.130152007815733,0.202019545939057,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,15172.0,22.751737030807792,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,14.955625356823642,0.1996892458356956,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,15527.0,22.577484264957462,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,14.783668577847205,0.19739325896180182,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,15891.0,22.40491184540618,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,14.61337000461424,0.1951194126434819,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,16263.0,22.23456733857206,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,14.445269988705835,0.1928749217177713,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,16644.0,22.066055546019566,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,14.278978538894581,0.19065457897653096,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,17034.0,21.89945249846923,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,14.11457068410609,0.188459386214685,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,17433.0,21.73482384813286,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,13.952111211506406,0.18629020847799518,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,17841.0,21.572225629013214,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,13.791655416783847,0.18414778408091068,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,18259.0,21.411326666435556,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,13.63287648888282,0.18202774940428046,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,18687.0,21.252204592738387,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,13.475851037243688,0.1799311273462452,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,19125.0,21.0949267907604,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,13.320645556856313,0.17785880575562837,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,19573.0,20.939551131185443,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,13.167317155889657,0.17581154714733122,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,20031.0,20.786126681425124,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,13.01591425523397,0.17378999804270107,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,20500.0,20.63437637324248,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,12.86616343735494,0.17179050773908106,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,20980.0,20.48436615732784,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,12.718129783964345,0.1698139452150417,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,21472.0,20.33585615626854,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,12.571576578318938,0.16785714980114866,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,21975.0,20.18921156515655,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,12.426864203632192,0.16592493337590208,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,22490.0,20.044195015061444,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,12.28375841859089,0.1640141683220968,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,23017.0,19.90086700153356,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,12.142318921644737,0.16212565174036314,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
GPT-2 Small,1,token_hash,23556.0,19.759279416813637,15.617036934287741,16.617036934287743,24510,24576,7.358923435211182,0.2158968448638916,0.0013000000035390258,0.2532421946525574,7.358923435211182,0.2158968448638916,0.021602148073382187,12.002596921292659,0.16026006737252316,7.596422428148456,64,0.5,0.05,2240000,True,54169.82835909641
